ID	muts	dnds	Pvalue	Gene_Name	
PD30272_47	45	6.06281756454024	0.0209231140628369	NOTCH1
PD30272_48	45	6.06281756454024	0.0209231140628369	NOTCH1
PD30272_49	45	6.06281756454024	0.0209231140628369	NOTCH1
PD30272_4	43	5.78122934621154	0.0324760434658867	NOTCH1
PD30272_50	45	6.06281756454024	0.0209231140628369	NOTCH1
PD30272_5	44	5.91854406921965	0.0262031135742807	NOTCH1
PD30272_6	44	5.91567023581059	0.0263174188856786	NOTCH1
PD30272_7	45	6.06582992046439	0.0208278953263561	NOTCH1
PD30272_8	45	6.06582992046439	0.0208278953263561	NOTCH1
PD30272_9	45	6.06582992046439	0.0208278953263561	NOTCH1
PD30273_10	190	23.77689346	3.63023295902947e-14	NOTCH1
PD30273_11	196	24.3124507969116	1.60393327594552e-14	NOTCH1
PD30273_12	198	24.5051451390765	1.19593770693689e-14	NOTCH1
PD30273_13	201	24.7421023125266	8.32860120945479e-15	NOTCH1
PD30273_14	202	24.8374751015443	7.20261588976958e-15	NOTCH1
PD30273_15	204	25.0870178259173	4.93066900927306e-15	NOTCH1
PD30273_16	205	25.217243543625	4.04627532522525e-15	NOTCH1
PD30273_17	210	25.9744489853199	1.28394185621676e-15	NOTCH1
PD30273_18	212	26.0935926353256	1.06969141024547e-15	NOTCH1
PD30273_19	213	26.2414273580748	8.54940613751401e-16	NOTCH1
PD30273_1	29	4.73476519512083	0.43319251423926	NOTCH1
PD30273_20	216	26.6064233926779	4.91251279808095e-16	NOTCH1
PD30273_21	217	26.7280580688786	4.08433418671014e-16	NOTCH1
PD30273_22	217	26.7280580688786	4.08433418671014e-16	NOTCH1
PD30273_23	217	26.7280580688786	4.08433418671014e-16	NOTCH1
PD30273_24	218	26.8901535734721	3.19522705810705e-16	NOTCH1
PD30273_25	218	26.8901535734721	3.19522705810705e-16	NOTCH1
PD30273_26	218	26.8901535734721	3.19522705810705e-16	NOTCH1
PD30273_27	218	26.8901535734721	3.19522705810705e-16	NOTCH1
PD30273_28	218	26.8901535734721	3.19522705810705e-16	NOTCH1
PD30273_29	218	26.8872155816752	3.2093840529977e-16	NOTCH1
PD30273_2	102	11.4398602225091	5.25391350942687e-06	NOTCH1
PD30273_30	218	26.8872155816752	3.2093840529977e-16	NOTCH1
PD30273_31	218	26.8872155816752	3.2093840529977e-16	NOTCH1
PD30273_32	218	26.8875402169772	3.20781668832146e-16	NOTCH1
PD30273_33	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_34	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_35	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_36	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_37	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_38	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_39	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_3	125	15.2592480541187	1.56290030577445e-08	NOTCH1
PD30273_40	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_41	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_42	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_43	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_44	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_45	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_46	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_47	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_48	220	27.1109186372284	2.28488305660936e-16	NOTCH1
PD30273_49	221	27.2176405573891	1.94286660398904e-16	NOTCH1
PD30273_4	148	18.116842894662	1.9894288743216e-10	NOTCH1
PD30273_50	222	27.3203553604529	1.66205081324345e-16	NOTCH1
PD30273_5	158	20.0211556532824	1.1046901008358e-11	NOTCH1
PD30273_6	168	21.437694622548	1.28155815570629e-12	NOTCH1
PD30273_7	175	22.156642256092	4.28081007769552e-13	NOTCH1
PD30273_8	179	22.6023852668947	2.17124161044994e-13	NOTCH1
PD30273_9	187	23.3751719041901	6.68236785153189e-14	NOTCH1
PD30274_10	103	16.4582674375635	2.60420190972122e-09	NOTCH1
PD30274_11	106	16.9185894607264	1.2890284965223e-09	NOTCH1
PD30274_12	110	17.3561091250421	6.68040891881936e-10	NOTCH1
PD30274_13	115	17.845733562887	3.14333461516397e-10	NOTCH1
PD30274_14	117	18.1196258475263	2.06834854861382e-10	NOTCH1
PD30274_15	119	18.3185427870717	1.52339907416673e-10	NOTCH1
PD30274_16	120	18.3995648509421	1.34417550912039e-10	NOTCH1
PD30274_17	120	18.3995648509421	1.34417550912039e-10	NOTCH1
PD30274_18	120	18.3995648509421	1.34417550912039e-10	NOTCH1
PD30274_19	120	18.3995648509421	1.34417550912039e-10	NOTCH1
PD30274_1	11	5.62080831614166	0.536967949039969	NOTCH1
PD30274_20	120	18.3995648509421	1.34417550912039e-10	NOTCH1
PD30274_21	121	18.5242814852898	1.11072705512254e-10	NOTCH1
PD30274_22	123	18.7800856783284	7.51259561694918e-11	NOTCH1
PD30274_23	124	18.8508715955535	6.73227336052028e-11	NOTCH1
PD30274_24	126	19.1495415675248	4.27020141009895e-11	NOTCH1
PD30274_25	127	19.2738047051497	3.53155199372422e-11	NOTCH1
PD30274_26	128	19.397879488655	2.92157342886451e-11	NOTCH1
PD30274_27	128	19.397879488655	2.92157342886451e-11	NOTCH1
PD30274_28	129	19.4516896452165	2.68610603090343e-11	NOTCH1
PD30274_29	130	19.526283755462	2.39376887244033e-11	NOTCH1
PD30274_2	49	24.9954276751897	5.7938848829711e-05	NOTCH1
PD30274_30	130	19.526283755462	2.39376887244033e-11	NOTCH1
PD30274_31	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_32	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_33	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_34	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_35	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_36	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_37	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_38	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_39	131	19.5791235635823	2.20419220327143e-11	NOTCH1
PD30274_3	61	15.1629816436783	1.31556551665257e-05	NOTCH1
PD30274_40	131	19.6189388040973	2.07619655481921e-11	NOTCH1
PD30274_41	131	19.6189388040973	2.07619655481921e-11	NOTCH1
PD30274_42	132	19.7540443416541	1.68952806688747e-11	NOTCH1
PD30274_43	132	19.7540443416541	1.68952806688747e-11	NOTCH1
PD30274_44	132	19.8664997677938	1.4268833881673e-11	NOTCH1
PD30274_45	132	19.8664997677938	1.4268833881673e-11	NOTCH1
PD30274_46	132	19.8664997677938	1.4268833881673e-11	NOTCH1
PD30274_47	132	19.8664997677938	1.4268833881673e-11	NOTCH1
PD30274_48	132	19.8422489907432	1.47982885589264e-11	NOTCH1
PD30274_49	132	19.8422489907432	1.47982885589264e-11	NOTCH1
PD30274_4	71	17.4440993484695	1.25293613083477e-06	NOTCH1
PD30274_50	132	19.8422489907432	1.47982885589264e-11	NOTCH1
PD30274_5	81	12.9548974719869	5.28480368951392e-07	NOTCH1
PD30274_6	89	14.1953675062676	8.02038332545795e-08	NOTCH1
PD30274_7	91	14.659050376493	3.96132144206617e-08	NOTCH1
PD30274_8	95	15.2579737184461	1.58308634639379e-08	NOTCH1
PD30274_9	101	16.2118545618575	3.80137199858452e-09	NOTCH1
PD30986_10	229	27.3983993525452	1.41995584130619e-16	NOTCH1
PD30986_11	231	27.6423142838487	9.80795704988224e-17	NOTCH1
PD30986_12	233	27.9174806130154	6.46355619177325e-17	NOTCH1
PD30986_13	240	28.8332032456211	1.61313357667592e-17	NOTCH1
PD30986_14	244	29.4719220518287	6.13554523847579e-18	NOTCH1
PD30986_15	245	29.4380398747727	6.44748134787387e-18	NOTCH1
PD30986_16	247	29.5591286214764	5.35881673879145e-18	NOTCH1
PD30986_17	247	29.5591286214764	5.35881673879145e-18	NOTCH1
PD30986_18	249	29.8144851807522	3.63932032506192e-18	NOTCH1
PD30986_19	250	29.9232810939929	3.08559944303716e-18	NOTCH1
PD30986_1	39	12.8716470747343	0.0319171916833402	NOTCH1
PD30986_20	252	30.1734326583387	2.11208519007905e-18	NOTCH1
PD30986_21	252	30.1734326583387	2.11208519007905e-18	NOTCH1
PD30986_22	252	30.1734326583387	2.11208519007905e-18	NOTCH1
PD30986_23	252	30.1734326583387	2.11208519007905e-18	NOTCH1
PD30986_24	255	30.4970588734924	1.29273568158735e-18	NOTCH1
PD30986_25	256	30.6101655709273	1.08900561710807e-18	NOTCH1
PD30986_26	256	30.6101655709273	1.08900561710807e-18	NOTCH1
PD30986_27	258	30.8085545184826	8.05860943226922e-19	NOTCH1
PD30986_28	258	30.8085545184826	8.05860943226922e-19	NOTCH1
PD30986_29	260	30.9643535956319	6.35812992534378e-19	NOTCH1
PD30986_2	109	11.7323090183159	3.21445831708272e-06	NOTCH1
PD30986_30	260	30.9643535956319	6.35812992534378e-19	NOTCH1
PD30986_31	260	30.9643535956319	6.35812992534378e-19	NOTCH1
PD30986_32	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_33	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_34	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_35	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_36	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_37	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_38	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_39	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_3	147	17.5590407608827	4.48844986435156e-10	NOTCH1
PD30986_40	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_41	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_42	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_43	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_44	261	31.0438978106852	5.63369633886178e-19	NOTCH1
PD30986_45	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_46	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_47	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_48	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_49	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_4	175	20.9607443851666	2.51692298758018e-12	NOTCH1
PD30986_50	262	31.2826767767779	3.92841592856655e-19	NOTCH1
PD30986_5	189	22.7637812283882	1.62312309880764e-13	NOTCH1
PD30986_6	203	24.3957591794571	1.35760125695121e-14	NOTCH1
PD30986_7	214	25.694799372896	1.88701063945574e-15	NOTCH1
PD30986_8	217	25.9488014321853	1.2814315579773e-15	NOTCH1
PD30986_9	225	26.9581534005685	2.77082313294127e-16	NOTCH1
PD30987_10	185	11.0770288066258	1.09361904629846e-11	NOTCH1
PD30987_11	188	11.2920693892956	5.72397167505888e-12	NOTCH1
PD30987_12	188	11.2920693892956	5.72397167505888e-12	NOTCH1
PD30987_13	188	11.2920693892956	5.72397167505888e-12	NOTCH1
PD30987_14	188	11.2920693892956	5.72397167505888e-12	NOTCH1
PD30987_15	188	11.2920693892956	5.72397167505888e-12	NOTCH1
PD30987_16	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_17	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_18	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_19	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_1	44	4.50530547301225	0.20791957861451	NOTCH1
PD30987_20	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_21	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_22	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_23	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_24	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_25	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_26	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_27	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_28	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_29	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_2	125	8.95261390067689	2.10102474795463e-07	NOTCH1
PD30987_30	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_31	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_32	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_33	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_34	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_35	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_36	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_37	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_38	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_39	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_3	151	8.99358096056619	5.89776732356753e-09	NOTCH1
PD30987_40	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_41	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_42	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_43	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_44	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_45	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_46	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_47	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_48	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_49	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_4	163	9.68642260389426	7.2632550175348e-10	NOTCH1
PD30987_50	190	11.3668030968133	4.55373172741393e-12	NOTCH1
PD30987_5	170	10.0910017567736	2.13779197264592e-10	NOTCH1
PD30987_6	178	10.651019673964	3.95957382936965e-11	NOTCH1
PD30987_7	179	10.6334328520276	4.15393838939244e-11	NOTCH1
PD30987_8	182	10.8736552949264	2.01853568785581e-11	NOTCH1
PD30987_9	182	10.8736552949264	2.01853568785581e-11	NOTCH1
PD30988_10	208	17.3002046148195	1.72351406940155e-16	NOTCH1
PD30988_11	209	17.3632667250616	1.46895609366811e-16	NOTCH1
PD30988_12	212	17.549097053349	9.17129704753714e-17	NOTCH1
PD30988_13	213	17.6219497991515	7.62956398688301e-17	NOTCH1
PD30988_14	215	17.744140239881	5.59720187067243e-17	NOTCH1
PD30988_15	217	17.9183819868953	3.60910426202223e-17	NOTCH1
PD30988_16	218	17.9906881222152	3.00657904304653e-17	NOTCH1
PD30988_17	219	18.0652915934561	2.49043084297415e-17	NOTCH1
PD30988_18	219	18.0652915934561	2.49043084297415e-17	NOTCH1
PD30988_19	220	18.1041033200139	2.25440895395338e-17	NOTCH1
PD30988_1	30	2.84394891915464	0.249723215447098	NOTCH1
PD30988_20	220	18.1259731232636	2.13538076211815e-17	NOTCH1
PD30988_21	221	18.1958676668446	1.78960046091725e-17	NOTCH1
PD30988_22	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_23	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_24	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_25	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_26	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_27	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_28	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_29	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_2	98	8.79603424123718	3.64530972179563e-07	NOTCH1
PD30988_30	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_31	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_32	223	18.346753058853	1.22285052117396e-17	NOTCH1
PD30988_33	224	18.4216809954975	1.01214023499516e-17	NOTCH1
PD30988_34	225	18.5132273477575	8.03908001152173e-18	NOTCH1
PD30988_35	225	18.528459356277	7.74097668091886e-18	NOTCH1
PD30988_36	225	18.528459356277	7.74097668091886e-18	NOTCH1
PD30988_37	225	18.528459356277	7.74097668091886e-18	NOTCH1
PD30988_38	225	18.528459356277	7.74097668091886e-18	NOTCH1
PD30988_39	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_3	139	12.0144925164748	1.09613982694277e-10	NOTCH1
PD30988_40	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_41	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_42	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_43	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_44	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_45	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_46	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_47	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_48	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_49	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_4	167	14.1730990973838	4.65511543569469e-13	NOTCH1
PD30988_50	227	18.6785866716653	5.29966991623335e-18	NOTCH1
PD30988_5	180	15.257070227865	3.01914534082962e-14	NOTCH1
PD30988_6	189	16.0049042170107	4.57579778075606e-15	NOTCH1
PD30988_7	197	16.6062664196802	1.00106256988265e-15	NOTCH1
PD30988_8	200	16.7868461045968	6.32941153340942e-16	NOTCH1
PD30988_9	206	17.1867327523735	2.29943642593787e-16	NOTCH1
PD31182_10	116	8.92830367618334	2.11061659763643e-07	NOTCH1
PD31182_11	144	10.9412369658357	1.38037704110034e-09	NOTCH1
PD31182_12	193	11.0437952228461	1.44567326457502e-13	NOTCH1
PD31182_13	208	11.7461715650639	1.21022208973287e-14	NOTCH1
PD31182_14	211	11.8514790098189	8.31578399731566e-15	NOTCH1
PD31182_15	211	11.8460861106586	8.47117914881538e-15	NOTCH1
PD31182_16	212	11.8967921178361	7.08546176601709e-15	NOTCH1
PD31182_17	214	11.9857831590505	5.17300607952765e-15	NOTCH1
PD31182_18	215	12.0245043864031	4.5086534368497e-15	NOTCH1
PD31182_19	218	12.1819067210397	2.59090429246798e-15	NOTCH1
PD31182_1	30	3.2576215689738	0.247945581992647	NOTCH1
PD31182_20	218	12.1819067210397	2.59090429246798e-15	NOTCH1
PD31182_21	220	12.3110483224902	1.6478912037503e-15	NOTCH1
PD31182_22	222	12.4167438593864	1.13602492010725e-15	NOTCH1
PD31182_23	224	12.5504427552834	7.11279261892359e-16	NOTCH1
PD31182_24	225	12.6147165165857	5.67813906679073e-16	NOTCH1
PD31182_25	228	12.7492570255054	3.52958445306366e-16	NOTCH1
PD31182_26	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_27	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_28	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_29	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_2	100	8.20480835973637	1.43699422902024e-06	NOTCH1
PD31182_30	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_31	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_32	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_33	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_34	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_35	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_36	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_37	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_38	230	12.8181804039968	2.76124270844894e-16	NOTCH1
PD31182_39	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_3	137	9.19794086005106	3.2105005118768e-09	NOTCH1
PD31182_40	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_41	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_42	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_43	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_44	231	12.8642409757813	2.34679565622856e-16	NOTCH1
PD31182_45	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_46	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_47	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_48	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_49	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_4	153	8.83224344225875	3.31971033406777e-10	NOTCH1
PD31182_50	232	12.8976235923409	2.08347694276306e-16	NOTCH1
PD31182_5	168	9.64922260255086	1.88111863399024e-11	NOTCH1
PD31182_6	175	10.1101911070034	3.81119410945888e-12	NOTCH1
PD31182_7	184	10.4127595201561	1.29182695423376e-12	NOTCH1
PD31182_8	188	10.6511391263443	5.68749636202322e-13	NOTCH1
PD31182_9	193	10.8049904828328	3.27614345553704e-13	NOTCH1
PD36712_10	49	4.31816421481833	0.0127273044873177	NOTCH1
PD36712_11	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_12	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_13	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_14	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_15	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_16	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_17	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_18	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_19	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_1	14	2.2709822235881	0.512618152834415	NOTCH1
PD36712_20	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_21	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_22	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_23	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_24	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_25	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_26	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_27	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_28	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_29	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_2	30	2.89472509718899	0.143943422464082	NOTCH1
PD36712_30	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_31	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_32	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_33	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_34	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_35	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_36	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_37	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_38	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_39	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_3	38	3.48556063605443	0.0692016912010181	NOTCH1
PD36712_40	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_41	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_42	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_43	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_44	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_45	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_46	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_47	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_48	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_49	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_4	41	3.78550999073462	0.0490308233618616	NOTCH1
PD36712_50	49	4.32409860323056	0.0125486184988285	NOTCH1
PD36712_5	43	3.8661483074092	0.0396364930139196	NOTCH1
PD36712_6	46	4.06596882983374	0.0239141076182552	NOTCH1
PD36712_7	48	4.24118061335194	0.0154453564157579	NOTCH1
PD36712_8	48	4.24118061335194	0.0154453564157579	NOTCH1
PD36712_9	49	4.31816421481833	0.0127273044873177	NOTCH1
PD36806_10	53	4.25991083266519	0.0238053108305367	NOTCH1
PD36806_11	53	4.25991083266519	0.0238053108305367	NOTCH1
PD36806_12	53	4.25991083266519	0.0238053108305367	NOTCH1
PD36806_13	53	4.25991083266519	0.0238053108305367	NOTCH1
PD36806_14	53	4.25991083266519	0.0238053108305367	NOTCH1
PD36806_15	53	4.25991083266519	0.0238053108305367	NOTCH1
