name,mle,cilow,cihigh,areacutoff,nmutations
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.32,6880
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.32,6880
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.32,6880
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.32,6880
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.37,6882
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.37,6882
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.37,6882
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.37,6882
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.37,6882
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.4200000000000002,6888
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.4200000000000002,6888
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.4200000000000002,6888
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.4200000000000002,6888
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.4200000000000002,6888
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.4700000000000002,6888
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.4700000000000002,6888
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.4700000000000002,6888
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.4700000000000002,6888
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.4700000000000002,6888
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.52,6892
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.52,6892
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.52,6892
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.52,6892
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.52,6892
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.57,6894
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.57,6894
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.57,6894
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.57,6894
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.57,6894
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.62,6897
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.62,6897
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.62,6897
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.62,6897
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.62,6897
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.6700000000000002,6899
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.6700000000000002,6899
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.6700000000000002,6899
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.6700000000000002,6899
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.6700000000000002,6899
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.7200000000000002,6900
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.7200000000000002,6900
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.7200000000000002,6900
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.7200000000000002,6900
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.7200000000000002,6900
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.77,6901
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.77,6901
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.77,6901
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.77,6901
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.77,6901
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.82,6901
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.82,6901
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.82,6901
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.82,6901
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.82,6901
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.87,6902
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.87,6902
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.87,6902
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.87,6902
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.87,6902
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.9200000000000002,6905
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.9200000000000002,6905
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.9200000000000002,6905
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.9200000000000002,6905
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.9200000000000002,6905
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,1.9700000000000002,6909
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,1.9700000000000002,6909
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,1.9700000000000002,6909
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,1.9700000000000002,6909
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,1.9700000000000002,6909
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,2.02,6911
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,2.02,6911
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,2.02,6911
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,2.02,6911
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,2.02,6911
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,2.0700000000000003,6912
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,2.0700000000000003,6912
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,2.0700000000000003,6912
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,2.0700000000000003,6912
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,2.0700000000000003,6912
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,2.12,6913
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,2.12,6913
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,2.12,6913
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,2.12,6913
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,2.12,6913
wmis,1.0252227922487243,0.9010850242252118,1.16646237090671,2.17,6914
wnon,0.9960563163045256,0.7488647819425875,1.3248428944361863,2.17,6914
wspl,0.9979466991782395,0.6373540298714242,1.5625501177134626,2.17,6914
wtru,0.9965685672607387,0.7767405982754478,1.2786107890551266,2.17,6914
wall,1.022592814350316,0.9003781752661134,1.1613965028104294,2.17,6914
wmis,1.026461512065768,0.9021999893973468,1.1678377833457345,2.22,6918
wnon,0.9968640849480063,0.7494699792529722,1.3259210260159127,2.22,6918
wspl,0.9988522146633826,0.6379349709958082,1.5639615197463441,2.22,6918
wtru,0.9974028060154007,0.7773898006944627,1.2796828007760108,2.22,6918
wall,1.0237958777954854,0.9014607519156342,1.1627328168904278,2.22,6918
wmis,1.026461512065768,0.9021999893973468,1.1678377833457345,2.27,6918
wnon,0.9968640849480063,0.7494699792529722,1.3259210260159127,2.27,6918
wspl,0.9988522146633826,0.6379349709958082,1.5639615197463441,2.27,6918
wtru,0.9974028060154007,0.7773898006944627,1.2796828007760108,2.27,6918
wall,1.0237958777954854,0.9014607519156342,1.1627328168904278,2.27,6918
wmis,1.026461512065768,0.9021999893973468,1.1678377833457345,2.3200000000000003,6918
wnon,0.9968640849480063,0.7494699792529722,1.3259210260159127,2.3200000000000003,6918
wspl,0.9988522146633826,0.6379349709958082,1.5639615197463441,2.3200000000000003,6918
wtru,0.9974028060154007,0.7773898006944627,1.2796828007760108,2.3200000000000003,6918
wall,1.0237958777954854,0.9014607519156342,1.1627328168904278,2.3200000000000003,6918
wmis,1.024186387847195,0.9003068193918765,1.1651114203044877,2.37,6919
wnon,0.9938637009420966,0.7472879609895494,1.321799771459365,2.37,6919
wspl,0.9969551053540292,0.6367450280205199,1.5609379553089078,2.37,6919
wtru,0.9947005492084237,0.775351000707213,1.2761048630788658,2.37,6919
wall,1.0214724486868845,0.8995236004574095,1.1599539610698437,2.37,6919
wmis,1.024186387847195,0.9003068193918765,1.1651114203044877,2.4200000000000004,6920
wnon,0.9938637009420966,0.7472879609895494,1.321799771459365,2.4200000000000004,6920
wspl,0.9969551053540292,0.6367450280205199,1.5609379553089078,2.4200000000000004,6920
wtru,0.9947005492084237,0.775351000707213,1.2761048630788658,2.4200000000000004,6920
wall,1.0214724486868845,0.8995236004574095,1.1599539610698437,2.4200000000000004,6920
wmis,1.024186387847195,0.9003068193918765,1.1651114203044877,2.47,6921
wnon,0.9938637009420966,0.7472879609895494,1.321799771459365,2.47,6921
wspl,0.9969551053540292,0.6367450280205199,1.5609379553089078,2.47,6921
wtru,0.9947005492084237,0.775351000707213,1.2761048630788658,2.47,6921
wall,1.0214724486868845,0.8995236004574095,1.1599539610698437,2.47,6921
